6, 0, 543, 503
7, 0, 607, 529
8, 0, 578, 547
9, 0, 629, 576
10, 0, 599, 591
11, 0, 584, 599
12, 0, 591, 596
13, 0, 629, 606
14, 0, 479, 576
15, 0, 606, 577
16, 0, 591, 579
17, 0, 654, 591
18, 0, 632, 592
19, 0, 597, 616
20, 0, 537, 602
21, 0, 488, 581
22, 0, 485, 547
23, 0, 489, 519
24, 0, 527, 505
25, 0, 526, 503
26, 1, 632, 531
27, 1, 631, 561
28, 1, 557, 574
29, 1, 568, 582
30, 1, 588, 595
31, 1, 670, 602
32, 1, 563, 589
33, 1, 493, 576
34, 1, 647, 592
35, 1, 682, 611
36, 1, 637, 604
37, 1, 640, 619
38, 1, 593, 639
39, 1, 502, 610
40, 0, 541, 618
41, 0, 582, 603
42, 0, 639, 603
43, 0, 625, 593
44, 0, 639, 605
45, 0, 661, 629
46, 0, 635, 639
47, 0, 674, 646
48, 0, 697, 661
49, 0, 629, 659
50, 0, 681, 663
51, 0, 644, 665
52, 0, 693, 668
53, 0, 653, 660
54, 0, 666, 667
55, 0, 702, 671
56, 0, 671, 677
57, 0, 678, 674
58, 0, 657, 674
59, 0, 702, 682
60, 0, 697, 681
61, 0, 677, 682
62, 0, 675, 681
63, 0, 671, 684
64, 0, 703, 684
65, 0, 717, 688
66, 0, 718, 696
67, 0, 733, 708
68, 0, 771, 728
69, 0, 761, 740
70, 0, 845, 765
71, 0, 877, 797
72, 0, 889, 828
73, 0, 887, 851
74, 0, 890, 877
75, 0, 889, 886
76, 0, 864, 883
77, 0, 801, 866
78, 0, 747, 838
79, 0, 724, 805
80, 0, 715, 770
81, 0, 727, 742
82, 0, 708, 724
83, 0, 708, 716
84, 0, 707, 713
85, 0, 705, 711
86, 0, 719, 709
87, 0, 677, 703
88, 0, 702, 702
89, 0, 691, 698
90, 0, 698, 697
91, 0, 699, 693
92, 0, 663, 690
93, 0, 677, 685
94, 0, 681, 683
95, 0, 693, 682
96, 0, 698, 682
97, 0, 683, 686
98, 0, 676, 686
99, 0, 677, 685
100, 0, 673, 681
101, 0, 673, 676
102, 0, 687, 677
103, 0, 677, 677
104, 0, 704, 682
105, 0, 697, 687
106, 0, 705, 694
107, 0, 731, 702
108, 0, 723, 712
109, 0, 739, 719
110, 0, 757, 731
111, 0, 835, 757
112, 0, 869, 784
113, 0, 881, 816
114, 0, 904, 849
115, 0, 875, 872
116, 0, 882, 882
117, 0, 894, 887
118, 0, 883, 887
119, 0, 843, 875
120, 0, 793, 859
121, 0, 733, 829
122, 0, 707, 791
123, 0, 683, 751
124, 0, 765, 736
125, 0, 752, 728
126, 0, 739, 729
127, 0, 723, 732
128, 0, 766, 749
129, 0, 786, 753
130, 0, 728, 748
131, 0, 709, 742
132, 0, 660, 729
133, 0, 592, 695
134, 0, 492, 636
135, 0, 477, 586
136, 0, 478, 539
137, 0, 484, 504
138, 0, 599, 506
139, 1, 695, 546
140, 1, 690, 589
141, 1, 671, 627
142, 1, 728, 676
143, 1, 716, 700
144, 1, 703, 701
145, 1, 668, 697
146, 1, 667, 696
147, 1, 706, 692
148, 1, 708, 690
149, 1, 694, 688
150, 1, 721, 699
151, 1, 679, 701
152, 1, 696, 699
153, 1, 761, 710
154, 1, 717, 714
155, 1, 724, 715
156, 1, 719, 723
157, 1, 697, 723
158, 1, 691, 709
159, 1, 718, 709
160, 1, 727, 710
161, 1, 700, 706
162, 1, 691, 705
163, 1, 757, 718
164, 1, 735, 722
165, 1, 713, 719
166, 1, 721, 723
167, 1, 713, 727
168, 1, 712, 718
169, 1, 715, 714
170, 1, 747, 721
171, 1, 716, 720
172, 1, 722, 722
173, 1, 727, 725
174, 1, 723, 727
175, 1, 703, 718
176, 1, 717, 718
177, 1, 705, 715
178, 1, 703, 710
179, 1, 713, 708
180, 1, 727, 713
